FIPS,TotalPop,County,EnviroScore,EnviroPerc,SB535,Ozone,PM2.5,Diesel,Tox_Release,Traffic,Asthma,LowBirthWeight,Poverty,Hispanic,NHWhite,Black,Asian,Other
6001428000,2928,Alameda ,37.25629163,72.20330433,No,0.029592333,8.69794377,44.27,311.3337143,653.4,61.42,7.29,26,17.9,35.1,7.5,32.9,6.6
6001428100,4651,Alameda ,25.46537553,50.73779796,No,0.029592333,8.69794377,32.41307517,321.0135141,466.05,61.42,4.39,14.4,13.3,57.9,3.1,19.5,6.2
6001428200,6259,Alameda ,16.95356744,30.2560222,No,0.029592333,8.69794377,19.1507223,323.0350865,508.02,61.42,2.01,14.2,9.9,54.1,3.6,26.2,6.2
6001428301,6526,Alameda ,10.05360321,13.3938706,No,0.029592333,8.69794377,16.68080035,371.2006555,301.3,33.09,3.5,8.5,8.2,38.8,3.4,42.9,6.7
6001428302,7074,Alameda ,8.172844318,8.916635137,No,0.029592333,8.69794377,17.23,329.8476319,246.71,27.01,5.38,5.6,5.4,44.2,2.4,43.4,4.6
6001428400,4357,Alameda ,25.12941899,50.17026107,No,0.029592333,8.69794377,39.06469244,309.4731814,475.07,61.42,5.06,26.1,13.3,47.6,7.4,26.6,5.2
6001428500,3183,Alameda ,20.92718545,40.58519359,No,0.029592333,8.69794377,39.11714919,305.4344837,455.95,61.42,5.41,18.2,9.3,45.6,6.7,31.2,7.1
6001428600,3271,Alameda ,14.47420136,23.65998234,No,0.029592333,8.69794377,47.82452882,299.3533029,433.19,61.42,3.74,19.3,8.2,40.6,7.7,37.7,5.7
6001428700,4119,Alameda ,39.26506303,74.85180981,No,0.029592333,8.69794377,62.98151114,291.7703171,547.54,61.42,7.16,35.7,12,34.8,14.2,31.2,7.7
6001430101,6523,Alameda ,10.67213383,14.5793921,No,0.035257981,8.27876414,11.20830665,353.6842643,1503.18,23.11,4.23,14.7,8,36.6,4.1,47,4.4
6001430102,2285,Alameda ,4.127001016,2.080968596,No,0.032532389,8.27876414,3.203066344,377.6855928,272.88,21.98,3.16,5.6,10.2,67,2.8,14.8,5.2
6001430200,6916,Alameda ,6.40550966,5.511413797,No,0.032532389,8.69794377,12.4288588,358.7625225,281.07,49.54,3.35,4.1,12.5,63.9,2.7,16.4,4.5
6001430300,3670,Alameda ,8.973764356,10.83364863,No,0.032532389,8.69794377,19.18087081,366.7330186,190.56,68.95,1.86,20,12.6,65.4,2.8,14.9,4.2
6001430400,2046,Alameda ,7.387578398,7.25186026,No,0.032532389,8.69794377,28.52442722,374.9962064,146.6,52.5,2.04,13.1,11.6,65.6,2.8,14.5,5.4
6001430500,6049,Alameda ,25.39390448,50.59906672,No,0.032532389,8.69794377,31.2,378.0043222,1403.9,67.86,5.03,40.1,23.2,35.4,21.3,15.6,4.4
6001430600,5887,Alameda ,14.93509641,24.95901122,No,0.032532389,8.69794377,31.2,370.8703346,942.74,53.5,4.93,10.1,14,52.5,4.2,24.6,4.7
6001430700,3814,Alameda ,12.62140807,19.2331946,No,0.032532389,8.69794377,21.26239127,364.6189724,289.43,68.95,3.93,13.1,16.8,56.9,2.6,17.8,5.8
6001430800,5394,Alameda ,19.61881338,37.31870349,No,0.032532389,8.69794377,18.34,360.7857988,1017.88,56.66,6.17,25,18.7,55.8,3.1,18.2,4.2
6001430900,4681,Alameda ,25.35377055,50.49817127,No,0.032532389,8.69794377,22.42957582,363.6026906,562.81,68.95,4.18,39.6,26.9,42.2,8.8,16.5,5.6
6001431000,2714,Alameda ,31.18334351,61.57144659,No,0.032532389,8.69794377,19.99082048,362.9762111,1912.33,68.95,6.02,32.3,22.7,46.9,6.5,19.2,4.7
6001431100,3225,Alameda ,19.14051852,36.18362971,No,0.032532389,8.69794377,19.87869637,365.2613402,1456.57,54.89,5.26,31.9,27.8,40.4,13.8,12.7,5.3
6001431200,5627,Alameda ,22.39107961,43.87690755,No,0.032532389,8.69794377,26.14227645,369.9438053,1646.09,62.18,3.88,31.7,23.4,49.4,10.9,12.2,4.1
6001432100,3770,Alameda ,17.70443227,32.43788624,No,0.029592333,8.69794377,29.22,415.2754478,1466.65,71.14,4.55,21.8,22.8,45.5,13.9,12.5,5.4
6001432200,4080,Alameda ,21.19686403,41.39235717,No,0.029592333,8.69794377,29.22,453.628807,311.7,73.43,5.12,24.4,24.7,40.3,20.4,10.4,4.2
6001432300,4656,Alameda ,31.49569444,62.1894312,No,0.029592333,8.69794377,29.22,521.2894195,387.16,72.37,5.22,22,35.5,21.6,10.6,28.5,3.7
6001432400,5814,Alameda ,45.47977429,83.60448985,Yes,0.029592333,8.69794377,18.36960268,1090.180284,2087.33,73.56,5.04,39.2,37.4,23.9,8,26.5,4.1
6001432501,4839,Alameda ,43.73276486,81.15777526,Yes,0.029592333,8.69794377,37.56,622.9494196,1756.86,75.08,4.99,32.3,36.4,19.9,5.7,35,2.9
6001432502,4485,Alameda ,32.20588886,63.46323622,No,0.029592333,8.69794377,34.07635231,686.0194937,2197.95,70.59,3.77,30.1,32.2,14,11.8,38.6,3.4
6001432600,6842,Alameda ,36.40388726,70.6394249,No,0.029592333,8.69794377,34.32162094,491.2157056,302.52,75.08,6.33,39.5,30.2,26.1,19.5,20.5,3.8
6001432700,2478,Alameda ,23.47230985,46.26056249,No,0.029592333,8.69794377,30.66808653,420.0040311,1838.97,75.08,5.36,24.4,21.2,47.9,9.8,16.5,4.5
6001432800,3729,Alameda ,16.92327789,30.18035061,No,0.029592333,8.69794377,23.27780077,393.9579691,1208.61,76.19,3.8,9.5,20.5,41.5,11.6,22.4,4.1
6001433000,3832,Alameda ,29.75629326,58.99861269,No,0.029592333,8.69794377,35.57291337,415.9592192,1837.83,95.83,5.7,32.1,28.3,35.8,8.2,24,3.6
6001433102,3989,Alameda ,28.20770073,56.46361458,No,0.029592333,8.69794377,35.34144508,406.937473,589.8,107.19,4.63,20.2,28.6,21.9,9,37.9,2.7
6001433103,3530,Alameda ,30.78321786,60.94085004,No,0.029592333,8.69794377,37.05132154,425.7381515,385.68,107.85,4.58,34.6,39.9,14.5,24.2,17.7,3.6
6001433104,3760,Alameda ,27.27307642,54.34481019,No,0.029592333,8.69794377,37.56,453.7895242,239.1,66.39,5.36,33.7,33.1,25.4,23,14.4,4.2
6001433200,6897,Alameda ,44.89606211,82.67120696,Yes,0.029592333,8.69794377,37.46252401,458.7319918,2490.72,94.94,6.97,37.5,22.9,24.1,15.5,33.8,3.7
6001433300,6834,Alameda ,35.69097394,69.63047043,No,0.029592333,8.69794377,37.56,495.70205,3572.45,66.75,3.98,28.2,25,27.3,3.7,40,4
6001433400,6305,Alameda ,31.3148676,61.82368521,No,0.029592333,8.69794377,16.61367311,499.8098664,NA,62.77,6.4,31.5,11.5,22.3,10.1,52.8,3.3
6001433500,4352,Alameda ,18.58898799,34.7080338,No,0.029592333,8.69794377,17.5340616,443.8154896,NA,67.59,3.27,19.6,24.1,32.3,4,36.5,3.1
6001433600,5978,Alameda ,28.19887266,56.42577879,No,0.032532389,8.69794377,18.87389578,418.9884644,2416.81,59.16,6.02,31.2,23.3,25.5,9.1,38.8,3.2
6001433700,3182,Alameda ,31.89738397,62.95875899,No,0.032532389,8.69794377,40.89325528,380.4053663,2214.28,81.68,6.71,29.8,45.6,22.6,11.3,15.3,5.3
6001433800,7369,Alameda ,27.4325651,54.69794426,No,0.032532389,8.69794377,31.2,389.438679,1602.67,76.12,6.27,33.2,35.4,16.6,15.5,29,3.5
6001433900,6599,Alameda ,32.01400466,63.05965443,No,0.032532389,8.69794377,31.2,378.9373705,1042.52,107.85,6.21,61.1,47.4,9.9,26.8,12.6,3.4
6001434000,4884,Alameda ,31.24313599,61.67234204,No,0.032532389,8.69794377,31.2,375.7434548,1851.76,64.89,6.25,42.2,45.8,17,17.3,16.1,3.9
6001435102,5179,Alameda ,16.89919705,30.11729096,No,0.035257981,8.69794377,17.14726965,397.0957787,603.15,52.88,6.33,20.4,15.3,36.3,17,25.2,6.2
6001435103,6403,Alameda ,9.844495727,12.87678144,No,0.035257981,8.69794377,3.845667233,260.9437328,686.66,34.05,4.59,6.7,12.2,36.7,7.7,37.9,5.5
6001435104,5216,Alameda ,32.9995985,64.95144407,No,0.035257981,8.69794377,28.49494391,337.5632323,653.3,94.78,6.96,37.6,35.9,16.8,19,23.5,4.9
6001435200,4140,Alameda ,19.0386195,35.88094337,No,0.035257981,8.69794377,20.3608893,363.2015822,2025.11,66.54,5.97,17.2,22,29.9,25.2,16.6,6.3
6001435300,4479,Alameda ,21.22592624,41.45541682,No,0.032532389,8.69794377,20.79,370.3573691,1012.18,96.73,6.47,33,32.1,27.3,22.7,12.9,5
6001435400,4503,Alameda ,31.09744202,61.40749149,No,0.032532389,8.69794377,29.71123463,391.3869423,841.8,104.82,6.58,35,33.1,26.3,19.5,16.2,5
6001435500,3725,Alameda ,30.23261339,59.90667171,No,0.032532389,8.69794377,47.21894175,377.8263773,525.61,117.15,6.37,33.3,41.8,28.2,12.9,12.5,4.6
6001435601,4902,Alameda ,29.71579723,58.9229411,No,0.032532389,8.69794377,47.26,395.9163343,502.42,117.15,3.96,62.5,57.5,17.4,12.1,9,4
6001435602,5329,Alameda ,24.54655812,49.02257536,No,0.032532389,8.69794377,47.26,382.0936224,403.68,111.77,2.8,46.4,52.5,23.8,9.9,11.2,2.7
6001435700,4594,Alameda ,29.9347514,59.30129903,No,0.032532389,8.69794377,47.26,395.3043597,3392.71,71.56,5.95,22.6,45,27,7.3,17.6,3.1
6001435800,5382,Alameda ,24.16914549,48.01362089,No,0.032532389,8.69794377,34.03208166,402.0823189,2305.95,65.42,3.66,21,37.9,29.8,4.6,24.3,3.4
6001435900,5073,Alameda ,22.85286083,44.79757851,No,0.032532389,8.69794377,7.50241995,441.8390836,359.49,71.66,4.24,20.6,28.4,36.7,4.4,27.3,3.3
6001436000,4557,Alameda ,19.02341688,35.85571951,No,0.032532389,8.69794377,9.244483322,438.1389093,381.47,74.46,4.44,14.2,40.1,36.9,3,16.5,3.6
6001436100,5261,Alameda ,23.49632581,46.32362215,No,0.032532389,8.69794377,47.11451747,412.9436726,2160.81,66.58,2.97,19.9,40.1,28,5.3,22.4,4.1
6001436200,3827,Alameda ,36.58149216,71.03039475,No,0.032532389,8.69794377,47.26,425.6381814,2085.87,117.15,6.67,48.1,54,16.7,15.5,10.1,3.6
6001436300,7129,Alameda ,33.47557647,65.84689116,No,0.032532389,8.69794377,45.09603661,430.1512631,735.15,102.34,5.29,33.9,56.3,13.2,12.7,14.3,3.6
6001436401,7042,Alameda ,21.3351137,41.72026737,No,0.035257981,8.69794377,20.79,391.1280691,782.75,74.51,4.67,28,28.6,37.1,14.7,14,5.5
6001436402,2618,Alameda ,9.369780824,11.70387186,No,0.035257981,8.69794377,13.84400633,382.5856121,NA,52.04,4.65,11.3,16.7,52.1,12.6,13.4,5.2
6001436500,4583,Alameda ,33.41825128,65.68293606,No,0.035257981,8.69794377,21.00750671,441.5854973,649.74,70.92,6,43,36.4,18.6,17.3,22.4,5.3
6001436601,6091,Alameda ,27.36096792,54.58443688,No,0.032532389,8.69794377,22.44362963,470.5555162,710.6,98.66,6.03,35.3,57.5,13.7,12,13.4,3.4
6001436602,4571,Alameda ,29.34279953,58.27973263,No,0.032532389,8.69794377,33.90973631,532.5727452,813.78,98.66,6.44,42,44.3,11.1,16.3,22.2,6.1
6001436700,3284,Alameda ,26.56467606,53.00794552,No,0.032532389,8.69794377,47.26,465.446104,2538.34,99.13,4.78,23.5,58.1,13.5,8.5,17.1,2.7
6001436800,4027,Alameda ,32.25853439,63.5767436,No,0.032532389,8.69794377,44.58134613,537.7461367,2398.81,98.66,5.01,41.1,45,15.9,13.6,21.3,4.2
6001436900,6724,Alameda ,36.05085775,70.08449994,No,0.032532389,8.69794377,47.26,498.5940316,1891.62,108.47,5.12,47.3,62.5,13,7.5,14.5,2.5
6001437000,3473,Alameda ,32.08767956,63.2488334,No,0.032532389,8.69794377,37.81267533,688.5560471,2029,96.54,6.63,25.9,31.6,23.6,9.1,29.7,6
6001437101,6448,Alameda ,42.04816007,78.82456804,Yes,0.032532389,8.69794377,15.04672881,766.2586222,1058.02,91.09,6.38,12.1,22.5,13.3,6.1,53.2,4.9
6001437102,4251,Alameda ,33.60488675,66.06129398,No,0.032532389,8.69794377,36.93,925.0982737,937.9,116.22,6.67,28.2,31.8,12.7,9.8,40.9,4.8
6001437200,6755,Alameda ,39.36715261,75.01576491,Yes,0.032532389,8.69794377,37.68945223,988.4225982,798.09,116.22,5.38,25.8,27.1,22.8,12,33.2,4.9
6001437300,3111,Alameda ,33.48341147,65.85950309,No,0.032532389,8.69794377,36.93,739.0452069,2265.78,104.46,7.69,37.1,35.4,16.5,13.4,28.8,5.9
6001437400,3408,Alameda ,30.39565307,60.24719385,No,0.032532389,8.69794377,35.97553672,622.9171277,2597.72,98.66,6.6,31.6,55.8,18.5,4.5,17.7,3.5
6001437500,4528,Alameda ,28.1538472,56.29965948,No,0.032532389,8.69794377,31.48,540.1129376,584.73,98.66,8.3,56,59.7,10.9,8.2,17.2,3.9
6001437600,3217,Alameda ,28.39012403,56.77891285,No,0.035257981,8.69794377,31.98882762,535.9542486,2312.04,98.66,4.29,43.3,43.6,17.8,8.6,25.5,4.5
6001437701,3649,Alameda ,26.49879311,52.85660235,No,0.035257981,8.69794377,31.48,446.8926463,650.5,98.66,6.7,53.7,55.4,8.4,15.6,15.7,4.9
6001437702,4256,Alameda ,24.1566089,47.96317316,No,0.035257981,8.69794377,31.48,476.5779707,NA,98.66,6.37,61.5,69.8,5.7,8.2,13,3.3
6001437800,4621,Alameda ,21.94154167,42.91840081,No,0.035257981,8.69794377,31.48,460.0652187,531.82,98.66,6.85,20.7,37.6,16.9,7.9,33.3,4.3
6001437900,2338,Alameda ,21.67104628,42.38869971,No,0.035257981,8.69794377,31.48,412.0443236,623.83,89.54,3.74,36.2,60.2,11.7,6.8,17.4,4
6001438000,3283,Alameda ,17.15301636,30.71005171,No,0.035257981,8.69794377,9.68946976,324.1057231,647.81,82.9,3.01,29.4,32.7,32.7,8,21.6,4.9
6001438100,7675,Alameda ,38.23118139,73.51494514,No,0.035257981,8.69794377,22.79165318,383.9251721,639.15,90.23,6.69,23.5,44.2,19.6,7.9,24.2,4.1
6001438201,4540,Alameda ,27.89018715,55.70689873,No,0.035257981,8.69794377,31.48,480.9854657,2628.42,88.68,5.7,37.1,51.5,16.3,6,22.4,3.9
6001438203,3920,Alameda ,43.2219505,80.45150713,Yes,0.035257981,8.69794377,31.70896214,449.6815141,1178.33,98.66,6.84,23.4,25,18.9,6.5,44.6,5.1
6001438204,5368,Alameda ,33.11166676,65.11539917,No,0.035257981,8.69794377,31.48,401.1786169,617.58,98.66,6.61,24.5,29,23.4,8.7,33.7,5.1
6001438300,3731,Alameda ,28.33765048,56.7158532,No,0.032532389,8.69794377,35.7382557,624.9506652,1763.82,116.22,5.3,35.3,44.3,8.4,7.1,35.1,5.1
6001438400,2331,Alameda ,30.99623809,61.28137218,No,0.032532389,8.69794377,33.09253414,484.7603576,1738.72,107.81,8.4,19.2,32.7,24.6,5.1,33.4,4.2
6001440100,2310,Alameda ,19.73180323,37.68444949,No,0.035257981,8.69794377,6.460271349,219.7367334,529.36,65.76,7.92,23.8,16.4,35.9,9.4,33.5,4.7
6001440200,5989,Alameda ,26.64836222,53.26018413,No,0.035257981,8.69794377,13.23,352.2321835,647.57,77.83,4.62,37.4,74.3,6.1,3.5,14.4,1.6
6001440301,7312,Alameda ,39.67697432,75.54546601,Yes,0.035257981,8.69794377,31.99275149,712.2038429,1105.58,65.2,7.23,29.9,34.5,17.7,5.7,37.4,4.7
6001440304,4674,Alameda ,19.80653036,37.83579266,No,0.032532389,8.69794377,37.26,294.696334,364.09,77.83,5.68,22.1,12.8,12.4,6.2,62.7,5.9
6001440305,3883,Alameda ,16.52557209,29.15878421,No,0.032532389,8.69794377,33.36098877,227.2251693,390.03,77.83,6.6,18.6,16.2,15.5,7.8,54.8,5.7
6001440306,3841,Alameda ,21.2668659,41.60675999,No,0.035257981,8.69794377,37.26,257.5797069,403.47,74.85,7.26,31.8,11,8.4,9,66.2,5.4
6001440307,4219,Alameda ,27.71026566,55.27809308,No,0.035257981,8.69794377,36.90483985,306.1615902,2092.91,59.55,5.19,34,20.8,25.7,7,41.9,4.7
6001440308,5883,Alameda ,27.73116112,55.35376466,No,0.035257981,8.69794377,13.56274759,233.4299601,579.56,69.83,7.1,22,32.3,15.4,4.9,42.9,4.6
6001440331,3205,Alameda ,26.56951231,53.03316938,No,0.032532389,8.69794377,19.74455092,442.1275744,472.61,77.56,7.69,34.5,18.4,10.5,7.6,58,5.5
6001440332,3310,Alameda ,14.37605153,23.38251986,No,0.032532389,8.69794377,11.18441881,305.6068529,371.46,77.83,5.11,5,6.3,8.3,3.6,77.4,4.5
6001440333,2839,Alameda ,28.49793002,56.93025602,No,0.035257981,8.69794377,37.26,371.2556229,1413.64,77.69,4.98,13.8,7.9,9.7,5.6,72.3,4.5
6001440334,4016,Alameda ,22.27534178,43.62466894,No,0.035257981,8.69794377,37.26,315.9446099,1536.4,73.66,5.78,16.2,16.4,13.4,7.4,56.8,6.1
6001440335,6496,Alameda ,23.31397038,45.8948165,No,0.035257981,8.69794377,13.23,209.0963228,509.7,67.41,6.27,9.9,8.5,11.5,4.7,69.3,6
6001440336,4459,Alameda ,23.48579726,46.28578635,No,0.035257981,8.69794377,16.22516618,179.2075952,536.47,70.98,6.21,26.2,23.9,18,8,45,5.1
6001441100,4308,Alameda ,16.44367688,28.90654559,No,0.035257981,8.69794377,5.802638701,127.7325543,585.95,45.14,5.15,16.2,16.9,48.8,3.2,25.8,5.3
6001441200,6816,Alameda ,16.87729977,30.04161937,No,0.035257981,8.69794377,17.27381375,143.4280711,462.26,49.69,4.98,9.8,16.7,43,2.4,32.3,5.6
6001441301,3179,Alameda ,18.30348128,34.06482532,No,0.035257981,8.69794377,24.3428847,149.3758378,540.35,50.9,6.13,13.1,9.6,26.1,4.2,54.7,5.5
6001441302,5553,Alameda ,14.01154498,22.48707277,No,0.035257981,8.69794377,27.2,154.8246433,605.34,41.68,4.41,13.2,15.5,33.9,3.7,40.9,6.1
6001441401,6931,Alameda ,15.41716399,26.15714466,No,0.035257981,8.69794377,27.42632885,175.6868803,1525.07,40.29,5.3,18,15.1,24.1,5.4,50.4,4.8
6001441402,5233,Alameda ,15.66161876,26.91386051,No,0.035257981,8.69794377,30.35784869,205.97965,1277.82,40.67,5.41,8.6,11.2,26.6,3.4,51.3,7.6
6001441501,6068,Alameda ,12.15579823,17.97200151,No,0.032532389,8.69794377,27.48162086,197.1538999,409.24,68.82,5.95,14.4,6.7,13.2,4.7,68.1,7.3
6001441503,5389,Alameda ,21.43580803,41.92205827,No,0.035257981,9.53630303,26.30423644,180.0422114,1512.04,30.24,5.37,5.9,4.2,9.9,1.7,80.6,3.6
6001441521,5869,Alameda ,12.93216599,19.83856728,No,0.035257981,8.69794377,30.23624146,188.3723144,1956.36,44.08,4.58,8.9,6,17.9,3.2,66.4,6.5
6001441522,4980,Alameda ,12.46550107,18.85483668,No,0.035257981,8.69794377,36.96014395,250.571113,2287.27,39.98,3.95,16.6,13.9,17.8,5,58.1,5.2
6001441523,4077,Alameda ,14.44529928,23.59692269,No,0.035257981,8.69794377,29.76,163.0736245,3219.01,44.08,4.52,10.2,6.2,11.3,2.4,75.1,5
6001441524,4010,Alameda ,20.47714943,39.53840333,No,0.035257981,8.69794377,29.76,158.8525657,1412.61,44.04,6.22,7.7,4,10.7,2.2,79.3,3.8
6001441601,4561,Alameda ,19.56152822,37.25564384,No,0.035257981,8.69794377,27.2541458,152.6095618,1863.61,52.88,5.97,17.2,24.1,34.9,4,31.7,5.3
6001441602,6802,Alameda ,24.6063961,49.18653046,No,0.035257981,9.1171234,27.2,143.9291223,1714.73,55.53,6.12,25.2,24.7,27.2,5.5,37.2,5.4
6001441700,7436,Alameda ,25.96556146,51.74675243,No,0.035257981,9.1171234,27.2565513,141.0604092,1230.06,55.53,5.06,21.4,23,27.5,5.2,39,5.4
6001441800,6786,Alameda ,17.60384598,32.00908059,No,0.035257981,9.1171234,22.68750246,135.0935009,600.41,50.02,6.52,14.8,15.8,33.9,3.6,42.1,4.6
6001441921,3663,Alameda ,16.11877496,28.03632236,No,0.035257981,9.53630303,27.76484424,127.8468136,521.1,67.67,4.12,12.7,27,26.9,3.8,37.7,4.6
6001441923,5605,Alameda ,20.33927993,39.1978812,No,0.035257981,9.1171234,18.80209724,132.3870227,640.35,38.63,6.22,34.4,17,18.9,4,54.5,5.6
6001441924,7301,Alameda ,16.6708727,29.51191827,No,0.035257981,8.69794377,16.56,125.9641241,522.39,47.42,5.12,24,13.7,22,3.1,55.9,5.3
6001441925,6159,Alameda ,11.68977554,16.71080842,No,0.035257981,9.1171234,17.00882413,122.0809767,474.21,59.75,5.33,8.4,8.3,21.7,4.4,59.1,6.4
6001441926,4080,Alameda ,24.93157411,49.75406735,No,0.035257981,9.53630303,33.90143395,133.8603124,609.51,67.67,6.64,29.5,32.2,19.2,4.4,37.7,6.5
6001441927,4103,Alameda ,18.69857962,34.99810821,No,0.035257981,9.1171234,17.69095362,130.5452305,556.32,67.67,5.26,9.6,11.8,20.4,5.5,57.6,4.7
6001442000,3212,Alameda ,6.467681539,5.54924959,No,0.035257981,9.1171234,13.00739813,106.9391998,1322.88,20.24,4.76,6.6,3.6,22,0.6,69.6,4.3
6001442100,5166,Alameda ,9.429980672,11.94349855,No,0.035257981,9.1171234,19.67263286,116.9284596,529.62,20.59,5.56,8.5,2.7,20.6,0.7,73.8,2.2
6001442200,6875,Alameda ,11.64783858,16.58468912,No,0.035257981,9.53630303,27.45487955,127.0993245,1414.17,20.59,4.24,7.7,6.1,26.2,1.4,63.6,2.7
6001442301,4388,Alameda ,15.47676604,26.37154748,No,0.035257981,9.53630303,37.65,150.37371,478.93,52.84,3.99,22.8,19.8,32.1,3.6,40.5,4.2
6001442302,4788,Alameda ,22.1711446,43.34720646,No,0.035257981,9.53630303,37.65,131.1383382,497.56,50.58,5.61,25.6,21.2,24.1,8,40.4,6.3
6001442400,6253,Alameda ,20.65103782,39.97982091,No,0.035257981,9.53630303,37.65,145.7262786,540.6,67.67,4.82,20.9,28.8,31.1,3.1,33.3,3.8
6001442500,7371,Alameda ,29.97553936,59.42741834,No,0.035257981,9.53630303,33.40481218,144.4178546,699.64,67.67,6.73,21,23.7,28.7,3.2,40.1,4.3
6001442601,3844,Alameda ,15.47476131,26.35893555,No,0.035257981,9.1171234,28.09825769,140.1944372,725.36,45.35,7.05,5.7,18.8,44.1,1.7,31.7,3.8
6001442602,5074,Alameda ,20.16963006,38.78168748,No,0.035257981,9.1171234,27.30922562,138.7983651,558.82,55.53,3.36,38.8,24.2,40.5,4.7,24.3,6.4
6001442700,2873,Alameda ,23.53986642,46.44974146,No,0.035257981,9.53630303,29.93134463,156.7626618,2028.42,46.73,6.57,9.6,16.8,53.3,1.6,22.5,5.8
6001442800,2816,Alameda ,32.91841893,64.74965317,No,0.035257981,9.53630303,31.72942725,171.0145491,1681.21,56.51,7.29,22.2,23.8,35.7,2.9,33.4,4.2
6001442900,7194,Alameda ,23.37995567,46.07138353,No,0.035257981,9.53630303,37.65,240.3410124,1685.45,67.67,4.45,15,19.1,33.5,3.2,38.7,5.4
6001443001,2917,Alameda ,22.87975296,44.87325009,No,0.035257981,9.53630303,37.65,165.5617427,532.36,61.08,6.23,14.2,35.1,28.3,3,30.7,2.8
6001443002,5918,Alameda ,27.60842107,55.03846639,No,0.035257981,9.53630303,37.65,197.3605968,535.88,67.67,6.2,19.5,23.1,29.2,2.7,41,3.9
6001443102,4611,Alameda ,12.84271377,19.69983604,No,0.035257981,9.53630303,26.14625866,148.9760029,1027.91,20.59,4.98,8.7,4.2,21.2,0.5,70.9,3.2
6001443103,4029,Alameda ,12.28285942,18.31252365,No,0.035257981,9.1171234,12.82832082,108.1554523,1241.86,20.19,6.04,13.1,2.4,13,0.8,81.5,2.2
6001443104,5558,Alameda ,12.33210321,18.51431454,No,0.035257981,9.53630303,19.41,115.8184013,1308.4,20.59,5.58,11,5.3,20.5,1.1,69.7,3.4
6001443105,4456,Alameda ,12.40261894,18.71610544,No,0.035257981,9.53630303,20.875194,131.4899095,1075.04,20.59,5.41,9.2,2.8,17,0.4,76.8,3.1
6001443200,3704,Alameda ,6.07653618,4.817757599,No,0.037784754,9.53630303,19.82509263,136.9757345,1929.95,19.27,2.58,7.6,3.1,23,0.8,68.6,4.6
6001443301,4074,Alameda ,17.76200502,32.58922941,No,0.035257981,9.95548266,33.13626361,186.8877334,1664,19.48,6.69,9.6,6.8,29.7,1.4,58.7,3.4
6001443321,3142,Alameda ,16.05750845,27.85975533,No,0.035257981,9.53630303,36.37,147.406329,1487.93,20.59,5.15,10.6,7.6,15.2,2.9,71.2,3.1
6001443322,2985,Alameda ,10.94007864,15.04603355,No,0.035257981,9.53630303,36.37,210.0505772,1543.9,20.59,3.69,6.2,8.1,27.6,1.5,58.3,4.5
6001444100,7280,Alameda ,22.84091432,44.75974272,No,0.035257981,9.1171234,28.49937294,149.1867239,1863.32,73.21,5.33,13.9,28.8,39.9,3.2,22.9,5.2
6001444200,6499,Alameda ,18.10297591,33.4846765,No,0.035257981,9.1171234,20.29739645,150.0705778,521.81,73.21,4.01,16.7,35.7,29.2,3.8,26.4,4.9
6001444301,3855,Alameda ,16.13918491,28.13721781,No,0.035257981,9.1171234,6.437244143,145.0912701,589.26,73.21,3.66,23.8,33.8,30.3,4.6,26,5.4
6001444302,4354,Alameda ,29.64170789,58.68331442,No,0.035257981,9.53630303,5.829101728,133.3782918,916.96,73.21,5.83,39,48.3,19.1,4.6,22.9,5.1
6001444400,5114,Alameda ,21.63000358,42.27519233,No,0.035257981,9.53630303,17.72225192,148.4081289,419.61,73.21,5.16,23.2,53,20.3,3.8,20,2.9
6001444500,6696,Alameda ,34.54027032,67.52427797,No,0.035257981,9.53630303,28.33066241,150.5777159,1413.37,73.21,5.2,29.2,39.9,19.1,5.5,31.3,4.2
6001444601,4761,Alameda ,41.99427285,78.73628453,Yes,0.035257981,9.53630303,30.12,170.4396444,2094.42,73.21,5.87,20.4,26.3,35.1,4.1,30.2,4.2
6001444602,4014,Alameda ,27.54963884,54.92495901,No,0.035257981,9.53630303,30.12,189.6658221,1431.83,51.51,5.92,12.4,13.3,23.2,7.3,51.5,4.7
6001450101,4349,Alameda ,19.17440618,36.27191323,No,0.037784754,8.69794377,41.09588955,233.9802267,1370.18,31.79,7.88,7,10.1,38.5,6.4,38.9,6.1
6001450102,9434,Alameda ,12.98059678,19.97729852,No,0.037784754,8.69794377,41.03846988,277.5080746,312.36,21.72,5.47,10.6,21.5,25.9,28.6,20.5,3.5
6001450200,4067,Alameda ,12.46793629,18.86744861,No,0.037784754,8.69794377,37.20098956,316.6740606,451.59,26.56,7.18,13,15,55.4,4.6,20,4.8
